text,label
e traileril ntha chekutan undo,0
once a king always the king mamookaa,5
ജോഷി ജോജോ വർഷങ്ങൾക്ക് ശേഷം ജോഷി വീണ്ടും ജോസഫിനെ കടത്തി വെട്ടും,0
angine paranju paranju trailer nalla youtube chanalil thank irakki athinu irikkatte or kuthirappavan,0
ഞാൻ പഠിച്ച സ്കൂൾ ഞാൻ പഠിച്ച ക്ലാസ് ആ അന്തസ്,0
lucifer njngal randum kayyum neeti sweekarichu marichu matham parayunna sangikal keri dislike adukkuvaaa oru myrum nadakkulla,1
enna lookanu ikka u r the best,0
jimitt fans jimittinte theettam thinnaan nokk myrukale,3
അവാർഡ് ഫിലിം ട്രൈലെർ ഈ സിനിമ കാണാനുള്ള ഒരു ഇത് പോയി വൻ ശോകം ലാസ്റ്റ് കാറിൽ നിന്ന് ഇറങ്ങുന്നത് copy jnr ntr ഇതിലും നന്നായി ചെയ്ത സീൻ ആണ് ആ seen,0
പടം കണ്ടിട്ട് വന്നു ട്രെയിലർ കണ്ടവർ ഉണ്ടോ,0
slr pubg boys like here,5
ithpole oru kidu trailerinu dislike adikkana myrroli mammoonni fansin naduviral namaskaaram ella mamooty fansinem udheshichalla chila choriyanmaare udheshich paranjatha,3
ലുക്ക് ഒന്ന് ചേഞ്ച് ചെയ്യാമായിരുന്നു തീരെ ഒരു പാവം ലുക്ക് ലൂസിഫർ ലുക്ക് ആവായിരുന്നു,0
24 k naarikkal eee cinema dislike ittu avanmaarku thallu kodukkuvan agraham ullavar like addi,1
kattttta waiting adikkkkkam macha oru like,0
100cr club kerum ennu parayunnavar like adikk,0
andra pradesh mammootty fans like,5
lal fans kurachu kashttapedu unlike adichuuu,3
ethra alinja oru padam mr mammotty nirthi poekode do,2
ഞാൻ ഒരു ലാലേട്ടൻ ഫാൻ ആണ് ഫാനിസം മാറ്റി വച്ചു പറയാലോ നല്ല കിടിലൻ രോമാഞ്ചിഫിക്കേഷൻ ഇക്കയുടെ കിടിലൻ ലുക്ക്,0
lalettaaa vere lvl mass waiting,0
മലപ്പുറം ജില്ലയിലെ മിനി ഊട്ടിയിൽ പോവുന്നവർ ഈയൊരു അടിപൊളി view point മിസ്സ് ചെയ്യരുത് മിനി ഊട്ടിയിൽ നിന്നും 1 5 km ഓളം മല കയറി പോയാൽ തിരുവോണ മലയിലെത്താം,0
aww enthokya ee kaatikootunnathu poottile trailer aayipoyi,1
7 million adi makkale like,0
ജോജുവിന്റെ കത്തി പിടിച്ചുള്ള ഇരുത്തം കണ്ടപ്പോൾ കിരീടം സിനിമയിലെ ലാലേട്ടനെ ഓർമ വന്നവർക്കു ലൈക്ക് അടിക്കാനുള്ള നൂൽ,0
സുരാജേട്ടന് കോമഡി മാത്രമല്ല സീരിയസ് റോളുകളും വഴങ്ങുമെന്ന് പുള്ളി വീണ്ടും വീണ്ടും തെളിയിച്ചു കൊണ്ടിരിക്കുവാണല്ലോ,0
ee nivin polikku abhinayikkan okke ariyamo,0
മഞ്ജു ചേച്ചിക്ക് പൂന്തു വിളയാടാൻ പറ്റിയ സിനിമയാണെന്ന് തോനുന്നു,0
vannu vannu avan vannuikka love yuu,0
dialogue ok യാണ് എന്നാൽ videos ഒക്കെ മറ്റു സിനിമകളുടെ തുമാണ് pirates of the caribbean ഒക്കെ ഇതിലുണ്ട്,0
katta waiting tovino fans like adi,0
പന്ജ്ജ് ഡയലോഗ് വേണമെങ്കിൽ അത് മമ്മുക്ക അത് കഴിഞ്ഞെ ആരും ഒള്ളു ഇത് ഒരുമാതിരി കുഞ്ഞാലി മരയ്ക്കാർ അറബിക്കടലിൽ വളി ഇട്ട പോലെ ആയല്ലോ,1
പടം ഉറപ്പായും ഹിറ്റ് അടിക്കും fdfs ഉറപ്പിച്ചു,0
dislike adicha nainte makkalod oru lalunni fansinte roodhanam,3
24 k naarikkal eee cinema dislike ittu avanmaarku thallu kodukkuvan agraham ullavar like addi,1
ഇടയ്ക്ക് ഇടയ്ക്ക് ബോസ് ബോസ് എന്ന് എഴുതി കാണിച്ചത് ഒരല്പം ബോർ അല്ലെ,0
nth bhashayado ith vech ketti malabr bhasha samsarikkunnu mohanlal malabarine kaliyakkunnu,2
natural ആക്റ്റിംഗിന്റെ ഉസ്താദുമാർ എല്ലാം ഒരുമിച്ച് ഇത് powlikkum,0
trailer വരുന്നതിനു മുമ്പേ ചെമ്പു സജിന്റെ ഫാൻസ് എന്തിനാ dislike അടിക്കുന്നെ,3
ഇത് srk ന്റെ fan എന്നാ ഫിലിമിന്റെ remake ആണോ,0
dislike adikkunna aalukal nthayalum nalla thanthakk pirannavaralla angane ulla shikandikalkk ente naduviral pranamam,1
ithu aanu trailer alathe koore cut seens kanikkal ala,0
4 million views 4,5
കൊല്ലാമെ വിടമാട്ടെടാ ഇജ്ജാതി കൊലമാസ്സ്,0
full naturel no cemicels abinayam,0
pottum bengaali look idgaf mon,1
trailer pora villian padam pola valippo avum ennu thonnanu,0
kidu ennu paranjaaaal pora supper heavy,0
happy birthday mammookka,5
ith kelkumbo kilichundan mambazam orma verunnu,0
ഇല്ലാ ഞങ്ങടെ ആന്റണി ചേട്ടൻ പറയാതെ ഞങ്ങൾ ഇതു വിശ്വസിക്കില്ലാ പൂജപ്പുര കാവിലമ്മ ആണേൽ ഷത്യം,0
15തവണ യാ ഞാൻ കാണുന്നത് e teser,0
ചാക്കോച്ചന്റെ അഞ്ചാം പാതിരായ്ക്ക് ദിലീപ് ഫാൻസിന്റെ വിജയാശംസകൾ,0
ഫഹദിൻറെ ഇംഗ്ലീഷുകാരി യുമായി ഉള്ള സംഭാഷണം കണ്ട് ചിരിച്ചവരുണ്ടോ,0
name card fontum colourum undakiyavante mandak adikkanam,1
angane 2 million kadannu padam 2 billion adikkatee mammoottymamangam,0
നിവിൻ പോളിയുടെ കാലം കഴിഞ്ഞു love action കണ്ടു ഇത്ര മോശം രീതിയിൽ നിവിനേകണ്ടിട്ടില്ല,0
ith oru oola padam aayirikum enn manass parayunu,1
172 k views youtube adichu poyo,0
mohanlal manju manju mohanlal manju kanji kodukendi verumo lalletta aduttha filmilengilum nadiye mattane plzzz illengil kanji orappa,2
പ്രക്യതി സ്നേഹികളും നാച്ചുറൽ മൈരുകളും ആ സൈഡിലോട്ട് മാറി നിക്ക് കളി മ്മടെ ജോഷി അണ്ണൻ കാണിച്ചുതരും ആ പഴയ ഫോമിൽ അണ്ണൻ തിരിച്ച് വന്നെന്ന് പറഞ്ഞേക്ക്,3
ettanay kanan vendiii veendum veendum varunnay njn mathrano,0
kidukachi trailer traileril enth irikkunu movie anu important trailer kanan allalo namal teateril pokunathuu,0
01 00 നിനക്കിനി മലയാളം ഇൻഡസ്ട്രിയൽ കിടന്ന് പൊളക്കാൻ പറ്റുമൊന്നു തോന്നുന്നുണ്ടോ ബോസെ sound ഷാജോണിന്റെ ആണെങ്കിലും ചോദിച്ചത് ജോബിജോർജ് ആണ് ഈ പറഞ്ഞ ബോസ്സ് ഷൈൻ നിഗവും,0
katta waiting mone aganeyenkilum 8or clock aayikundenkil,0
ട്രൈലെർ കണ്ടപ്പോ രോമാഞ്ചം എണീറ്റോ എന്നൊരു തംശയം,0
ith polikkum,0
marakkar polichadukkum mone kando laletta love you,0
ഇക്കയുടെ ഷൈലോക് ടീസറിന്റെ അടുത്ത് പോലും എത്താൻ കഴിയാത്ത ഏട്ടന്റെ ബിഗ്ബ്രദർ ട്രെയ് ലർ,0
subscribe to my channel to get you all new,5
not impressed yenne kollale please manasilolladhu paranjanne olllu suraj jpg,0
dislike adicha alla pundache kunnayole lappantta makkalakum anta nadu veral നമസ്കാരം,1
ee varshatthe maraka mass padam kidu bgm,0
kidu movie porinju,0
tech entertainment videos കാണാൻ pls subscribe veetalks,0
ഈ പടത്തിനെതിരെ എല്ലാവരും പ്രതികരിക്കുക ലാലേട്ടൻ സ്കൂൾ കുട്ടികളെ അപമാനിച്ചു,0
uff _ murali gopi,2
നാണമുണ്ടോടാ ചെറ്റകളെ ഇമ്മാതിരി ഊള പരിപാടി കാണിക്കാൻ ഒരു ഊള ട്രൈലെർ അത് നിങ്ങൾക്കുതന്നെ അറിയാം എന്നിട്ടും ഈ പടമൊക്കെ ഇറങ്ങുന്നത് തന്നെ ആർക്കും അറിയില്ല തീയേറ്ററിൽ എത്തിയാൽ ആളുകൾ എടുത്തിട്ടലക്കും അതുകഴിഞ്ഞാണ് ആമിനതാത്താന്റെ വരവ് ചരിത്രം എങ്ങനെ കാണിക്കുമെന്ന് കാണാം കൂടാതെ മുസ്ലിം സ്ലാങ് മോഹൻലാൽ ആഹാ അന്തസ്സ് 100 cr budget സിനിമ ലാഭം കിട്ടാൻ 200 cr ൽ കൂടുതൽ കിട്ടണം അതിനുവലിയ ബുദ്ധിമുട്ടിലല്ലോ നിങ്ങൾക്ക്,1
trailler pora padam 8 nela pottum ane tonunee,3
dijo cheatta polichu too padam thkarakum,0
kungfu കാണാൻ shaolin പടം മാത്രം കണ്ടിരുന്ന le ഞാൻ കിടിലൻ മൂവി ആയിരിക്കും,0
മവനെ ഗോള ഗാൻഡിൽര്ക്കു കൊല്ലാമെ വിടമാട്ടെ,5
38000000 viewrs oh my goddddddddddddddddd megastar the gr8,0
onne poyeda mugath puttiyum adich oronne iragiyekum mega star,2
ഇത് പൊളിക്കും എന്ന് അഭിപ്രായമുള്ളവർ ലൈക്ക്ഞാൻ നേരത്തെ ലൈക്കി,0
bgm എല്ലാം ഒരു രക്ഷയില്ല uff,0
ട്രൈലെർ കണ്ടിട്ട് നല്ല ഒരു പടം ആകും ഉറപ്പ്,0
trailer releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram chettakale,1
ella lalettan chunkum oru like adikoo ivide pinne ee chanelum onnu subscribe cheyoo,0
padam average filim mathrameyullu fansukar pokkiparayunna rasamonnum padathinnillaa,0
ഇച്ചിരി thugs of hindustan,0
ജോ ജോ ഫാൻ ഉണ്ടെങ്കിൽ ഒന്നു ഞെക്കിക്കേ,0
ആരോ ഒരാൾ അല്ല എന്റെ ഏട്ടൻ my big brother,0
poli ee movie oru charithram aaagum,0
tamil die hard mohan lal fan,5
ഇത്തരയും അളിഞ്ഞ ഒരു ഭാഷ പരമ ബോറാവും,1
trailer varumboyekkum ethu naayinte makkalaa dislike adikene,1
വളിപ്പ് പടം,3
njan itrayum oru cinemayude trilarin vendi kaathirunnittilla,0
മിഥുൻ ചേട്ടൻ ട്രാക്ക് ഒന്ന് മാറ്റിയത് കിടുക്കും,0
മലയാളത്തിൽ വെറൈറ്റി കൊണ്ടുവരാൻ ഇന്നും ഈ 68 കാരൻതന്നെ വേണം,0
mamookkante adutha pappada vandi varunney ini trollers njan oru prithvi fan anu enikk marupadi ayitt laalappane theri vilichal enikk verum mudi anu for me mammunni is a chaliyan and laalappan is a valiyan,2
dislike adikkuna naarikaludea sreadakku nee okke ethra disliker adichalum padam super hit aayerikkum,1
naal bangalikal randu sidl ninn mann vaaari kadaliltta teeranthe ullu ninte jappan,0
trailer nte ponno oru rakshem illa katta pwli ikka pne parayandaallo megastar mammootty in mamangam katta wa8tng haters jst move bck,0
laletta adich policho laletta nigaloru muthaan ie padam vijayikom nokiko apo,0
heroine illengil oru item dance engilum vekkada kundanmare,1
കണ്ടു നോക്ക് ജാക് സ്പാരോ ആണ് വില്ലൻ എന്ന് ഉറപ്പായി,0
ഒരു കാര്യം ഉറപ്പിച്ചു ഈ പടം മലയാളി നശിപ്പിക്കും trailer ന് എന്താ support എന്തായാലും നല്ലത് വരട്ടെ,0
laletta movie kku super response aanalloo,0
എന്തു പേടിയാണ് മക്കളെ ട്രെയിലർ വരുന്നതിന് മുമ്പ് തന്നെ ഡിസ് ലൈക്ക് അടിക്കാൻ,0
njan oru lalettan fan aanu trailer kidu looking awesome,0
mamangam uff ijjathi trailer oru rakshem illa poli,0
eanth oola trailer korch kanji eadukkattee,3
പറ്റുന്ന പണിക് നിന്നാൽ പോരെ ലാലേട്ടാ തത്തുമ്മ പാത്തുമ്മ,0
ഷൈലോക്ക് ബിഗ് ബ്രദർ രണ്ടും ഊമ്പിയ ട്രൈലെർ,1
dislike adikkaan മാത്രം കുറേ കാട്ടങ്ങൾ പോയി ചത്തൂടെ,1
don t compare stars because everyone is unique,5
20 minutes 151 k veiws otta peru,0
padam nannavuum ennu thanne expect cheyyunnu,0
spadikam thott ullata ee amma makan combo,0
madhuraraja stylish most handsome mammookka,5
aha aha nalla kidilan thalavettu,0
ee cinema kand kazhinj ithinte second part aagrahikunavar like and comment,0
dislike cheyunavanoke ethu naarikal aanenavo chathude kidukachi trailer vanetum dislike 1 1k kashtam preshakare,1
ആമിനതാത്താന്റെ കളക്ഷൻ വിലയിരുത്തൽ budget 100 cr pre bus 1000 cr 100 countries release 10 language കേരളത്തിലേ എല്ലാ തീയേറ്ററും എന്നിട്ടും തികഞ്ഞില്ലെങ്കിൽ പൂജപ്പുരയിൽ പ്രൊജക്ടർ വച്ചു പ്രദർശനം world wide 25000 screen kerala fd 25 cr fd 500 cr 10 days 4000 cr china collection 15000 cr total collection 40000 cr world highest collection movie ആമിനതാത്ത അറബിക്കടലിന്റെ സിമ്മം,2
rajappanod pokan para njangalkku njangade stephen chettan undallo,2
laletta ningal enne theatrel ninnu erangannn sammathikkulle ithu polikkum,0
i love you etta etta fans like addi umma umma,0
trailer erangan 1 manikoorinu munpae 3k dislike nth tholvikal aano ntho kanditu vilayiruthu suhurthukalae,1
joshiy enna name mathram mathi,0
ee shareeramulla manushyanevech ee padam cheydh kulamakarudh plees,2
last climaxil oru dialogue und baseere nee ente chonna shaddi kanda,0
kidukachi teaser polichadukki mammookka ikka fans like adi,0
ഡീഗ്രേഡ് തായോ ളി കൾ വരെ കയ്യടിച്ചു പോകും അജ്ജാതി ദബാംഗ് മാസ്,1
pakka mass ikkka heavy bgm pwolich,0
ഡയലോഗ് മാത്രേ ഉള്ളു സീൻ മുഴുവൻ പൈറേറ്റ്സ് ഓഫ് ദി കരീബിയൻ മൂവി ന്നു അടിച്ചുമാറ്റിയതാ,0
prithividae padam nalla kaaryam but manju indallo pottumennu urappu,2
ഇത് എല്ലാം ഒരേ സ്ഥലത്തു വെച്ചുള്ള scenes ആണ് അത് തന്നെ ഇത്ര മാസ്സ് അപ്പൊ പടം മുഴുവൻ എന്റെ പൊന്നോ,0
ഇതു പോലെ അരാജകത്വജീവിതത്തെ ഉദാത്തവൽക്കരിച്ച് ആഘോഷിക്കുന്ന ചിത്രങ്ങൾ നല്കുന്ന സന്ദേശം ഭീകരം,3
social blade 200 k like kazhinu,0
ellarum like adikkee eniit share cheyee,0
ഏത് പുന്നാര മക്കൾ aadaa dislike അടിച്ചേ,1
ennum ravile trailer kaanan vendi ezhunelkkunnavr ivde,0
എത്ര തച്ചോളികൾ ചിലച്ചാലും കൊല കൊള്ളി ആണ് ഇത്,3
ndh kadippada 13k dislike adichavark nallath kanda nallathenne parayanm atra chorinnindanki valla mullu murikinm ker myrole,1
etta ningal kamaladaltile vismayipchata pinnale മാർഗം കളി,0
thalaivar dialogue super enga ponalum super star mass,5
jo jeetha wohi sikhandar oke pole undu,0
yeah kollam surya tvil verunna serial polea und,3
kidilan trailer vere level,0
madhura raja pokkiri raja rajadhi raja bellaadi raja raja always mammookka da,0
1 35 il rajuvettane etraper shradhichu back sidil,0
eee christmas jayettan edkuva mmade tcr pooram,0
i am fan from andhra pradesh,5
tovino ichayante police vesham kandapolu eniku mathramano thonniyathu kasaba film mammookkaya pole ichayanu varunu,0
superb trailer dileepettan sidhique ikka best of luck,5
ട്രൈലർ കാണുമ്പോ രോമാഞ്ചം വരുന്ന ഒരു സീൻ പോലും ഉൾപെടുത്തിയിട്ടില്ലല്ലോ പടം ശോകമാകുമോ,0
ഇത് പൊളിക്കും അല്ലെങ്കിൽ നമ്മൾ അടിപൊളി ആക്കും,0
ee padam hit aavum ennulavar adi like,0
wow ithu mathiri oru teaser pakkave illa romba pramada mayirikku,5
kung fu class kazhiju vanna udane kandath orupad sandhoshm malayalam il oru kung fu movie,0
ithu oru mathiri award film pole undallo paisa kalayan enne kittilla,0
pezhacha padam ithu kaanan ethu baasha padikano ntho variety aakan aayirunnel vere nthelum cheyarnuuu,3
ennada uvve ee padam onnu theateril kaanan pattuka,0
ഡിസ് ലൈക്ക് അടിക്കുന്ന മൈരുകളോട് നാളെ 4 മണിക്ക് പൂറ് ബ്രദർ ഉണ്ട്,1
dislike adikkunnavan mar kandoooo lalettan puthiya adar item,0
lucifer pole oru nalla chitha maayi maaratte by lalettan fan,0
nice trailar soubin ikka nammale vismaipikkum,0
എന്റെ ഏട്ടനല്ല ഞങളുടെ ഏട്ടൻ ലാലേട്ടൻ,0
makkale ellavarum share cheyyu like adi namuk thakarkande come fast,0
ഡ്രൈവിംഗ് ലൈസന് സ് എടുക്കാന് ഞാന് നാട്ടില് എത്തിയിട്ടുണ്ട് കുടുംബത്തോടെ എടുക്കും,0
hindukallku ivn ravanan muslingalkku ivan ibleees christhianikallkidayil ivn otta perry ollu lucifer,0
lift il kudungi rakshapedunnath ano kadha yenn thoniyavar like adiche,0
peranbu anpoodu amudhan,0
ee christmasile oru mass entertainer aavum ee film,0
annum innum ennum oree oru rajavu ikkaaa,0
എവിടെ ഒക്കെ ഒരു chotta mumbai കലാഭവൻ മണി ഛായ,0
l a l e t t a n rajuvetta making oru raksha illya can t wait,0
njan laletten fananu pakshe trailer kandu romam enittu nikkinnu,0
paringgiyude munbhil thalakumbit nikkaan kunnjaalik patulla appo aara muttu madakkiywth rss thannje cherupp nakkikal kaanada punnjara makkale musalmaante chankoottam,0
kidu movie but teaseril movieyuda kidilam scenes ellam unde,0
e kunnapan polyti mon rss mirana,2
ittichante vaka oru sample hitum koodi,0
മഞ്ജു ചേച്ചി ഇസ്സ്തം കോവാലൻ കസ്സ്തം,2
odiyan thulapichu myran v a sree kumar kopan poda,2
ഇനി രാവണന്റെ വരവാണ് shylock,1
100 crores madhura raja or lucifer comment please,5
തുടക്കത്തിലെ മൂസിക് കേട്ടപ്പോ തന്നെ വീഡിയോ സ്റ്റോപ് ചെയ്ത് കമന്റ്സ് നോക്കാൻ വന്ന ലെ ഞാൻ സമയം 12 17 ഇത് ഹൊറർ പടമാണോടെയ്,0
വ്യത്യസ്തമായ സിനിമകൾ മലയാളിക്ക് സമ്മാനിക്കുന്ന സംവിധായകൻ ഏബ്രിഡ് ഷൈൻ,0
ഇതിലും നല്ലത് മരക്കാരനെ പൊട്ടനാകിയാൽ പോരെ,0
ഫഹദ് ഫാസിൽ ഇതിൽ വില്ലൻ ആണോ ആണെങ്കിൽ ഇതിൽ ഒരു വെറൈറ്റി വില്ലൻ ആയിരിക്കും,0
ayyoo mohanlal sangiallleeeee poyi chawada kalla cummi a,1
എന്റെ പൊന്നോ പക്കാ ഡയറക്ഷൻ നിവിനിൽനിന്നും ഇത്രയും പ്രദിക്ഷിച്ചില്ല,0
കണ്ടിട്ട് king khan inta fan cinemama manasill വന്നവർ,0
ദയവു ചെയ്തു ആരും ഈ ദുരന്തത്തിന് തലവെക്കരുത് അപേക്ഷയാണ് ചിറകൊടിഞ്ഞ കിനാവുകൾ,3
ട്രയിലര് കണ്ടപ്പോഴെ കിളി പോയി ഇനി പടമിറങ്ങിയിട്ട് വേണം പോയ കിളി തിരികെ പിടിക്കാന്,0
tharikida sabu ah poorimone kondu varendayirunnu,2
love mohanlal from andhra mb fans,5
eeth adipoli teaserilum kanum diss like adikkan oronn poyi chachoodedo ninakokke,1
manju ival ithilum ondooo naasham apo ee padavum njjn kaanunnilaa,2
4 m views 300 k likes,5
pullu,0
teaser polichu പടം പൊളി പൊളിക്കും ഉറപ്പു ajay vasudev ikka combo again,0
youtube hang ayo views update akunilallo,0
eeee paheyente sthaneth mohanlal annn 70am vayesill eee padem cheythirinnenkill edukam pallikatilekh lal ettane allenkil dehippikam,2
raaja lucifer oru day irangiyirunnel lucifer moonjiyene,1
9 ന്റെ ലുക്ക് തോന്നുന്നത് എനിക്ക് മാത്രമോ,2
poomaram nayikaa alee ith kidu trailer,0
pala padathilum kanda scenugal kooti kuzhucha padam athine kidu mass ennoke parayaan kure andam kammi fansugalum,3
ഷൈലോക്കിനെക്കാൾ കുറച്ചു ക്ലാസ്സ് ആയിട്ട് തോന്നിയവർ ലൈക്,0
poli poli super ikka poli super double super,0
ithokke dislike adikkunavare kale vari adikkanam,1
ഓണം എന്നും ഏട്ടനോടൊപ്പം ഏട്ടന്റെ എല്ലാ അനിയന്മാർക്കും ഓണാശംസകൾ,0
subtitle undenkil views kooduthal kittumaayirunnu like if u agree,0
kottayam,0
പഴകും തോറും വീര്യം കൂടും ഇക്ക പെരുത്തിഷ്ടം,0
ഈ പടം ഞങ്ങൾ കോട്ടയംകാർക്കു സ്വന്തം,0
ippo mansilai e padam 8 nilayil pottum,0
any tamil person after seeing title,5
cattepoya ninde chettan cheguttan lasaralla lusifarmatan vannalum raja cup konde poku,0
arokee ningaldee comentsnu etraa like kittenu nokkan vannu,0
gilla plus loham plus ramaleelaa naariya kopi adiii,3
padam moonjiyathinu shesham ethra peru vannu,1
shariya killi chundan thanne sreenivasan enthei hajiyar,0
heavy scenes കട്ട സ് പോർട്,0
തന് റെ അഭിനയ കഴിവ് കൊണ്ടാണ് പൃഥ്വിരാജ് എന്ന നടന് ജനിച്ചത്,0
ഇത് പൊളിക്കും ഉറപ്പാ രാജുവേട്ടൻ സുരാജേട്ടൻ,0
bgm yevideyo oru game nte,0
ബക്ക ബക്ക ബക്ക ബക്ക ബക്ക ബക്ക ബക്ക മൈരൻ നീമ്പു ഇതും ഊമ്പിക്കും,2
gunddaa rashtriyum swandammmm raksthasakshikkaleaa enddakorkkk kaananddaa padam,0
onnil kuduthal kandavar like cheyyu ivide,0
lalu alex അദേഹത്തിന്റെ ഒരു തിരിച്ച് വരവ് കാത്തിരിക്കുകയായിരുന്നു,0
film kandit ee trailer veendum kaanunavar like,0
evidayo oru suspect x manakunnu ennalum sarilla malayalathil oru thriller cinema vannit kalam etra ayy,0
enddammo idh malayala film thanne aaano onnum parayanilla mass,0
e mothalin 68 age und en parnja ar vishvasikunth,0
ivide vannu chelachu tholvi adayunna ellaa jimttoli kalkkum oru ormappeduthal once a king,3
i love you mohan lal sir i m a tamilan,5
പ്രക്യതി സ്നേഹികളും നാച്ചുറൽ മൈരുകളും ആ സൈഡിലോട്ട് മാറി നിക്ക് കളി മ്മടെ ജോഷി അണ്ണൻ കാണിച്ചുതരും ആ പഴയ ഫോമിൽ അണ്ണൻ തിരിച്ച് വന്നെന്ന് പറഞ്ഞേക്ക്,3
pwolich ikka love from ettan fan,0
raja odi vaykkan povunnathu akshay thomasineya,0
unni chettante novel anel ith polikum,0
0 49 ആ പറഞ്ഞത് മമ്മൂക്കയുടെ റിയൽ ലൈഫിന് പറ്റിയ ഡയലോഗ്,0
mammutty guest role aanenn thonunnu piller pwolichu,0
ഈ ഓണം ഇട്ടിച്ചനും പിള്ളേരും ഇങ്ങ് എടുക്കുവാ,0
ഇ ഓണം ലാലേട്ടൻ കൊണ്ട് പോകും മക്കളെ,0
irangunne munne dislike adikkunna thanthakku munne undaaya makkalku midile finger,1
സിനിമ ഇറങ്ങിയില്ല അതിനു മുൻപേ degrade ചെയ്യാൻ സുഡാപ്പികൾ ഇറങ്ങിയിട്ടുണ്ട്,3
kollam short film polend vere vallo panikkm po man,2
itrayum nalla padam ee oola channelil enthinna ittee,0
മലയാള സിനിമ അന്നും ഇന്നും ചെരിഞ്ഞ തോളിൽ അല്ല ഈ വിരിഞ്ഞ നെഞ്ചിൽ ആണ് മാമാങ്കം 4 ഡേ 60cr ഇനി അടുത്തത് രാവണന്റെ വരവാണ് shylock കട്ട വെയിറ്റിങ് ഷൈലോക്ക്,0
enthinaa chettaa ingane thala vetti vekkunnath mammukkante thala vallavanteyum kazhuthinu mukalil vekkumbol,0
പ്രതീക്ഷിച്ച പോലെ തന്നെ,2
film making king is back joshiy,5
mohan lal katy s fans onnn like chevu chet daaaa lal attan,0
aa sound keetitt romancham vannavar ethra perundd ivide,0
abhinayathinde manarisam thiricharinja mahanadana vaibhsvam mohanlal enna malayaliyude oru sokharya sambhavamanu ennum eppozhum all friends congratulation,0
its wanaah great polichu laalettan chankanu chankidippanu lalettaan,0
kandam vazi odikoo mamagamtina panithilla marakilla a10 fansaaaa,0
ekkakkum akkakkum mohanlal fansinte full support undakum,0
valip padam enn thonnunavar like adi,3
indettante a dialogue kiduvanalle mahiravanan,0
siddiqe sir sangi laalunniyey vechu padam edukkaruth kashttamayipoai ivan oru pidikkitta sangiyanu,2
driving license trailer kanunna driving license illatha njan,0
hindi film fan nte vibe kitti,0
kiduki കേട്ടോ പൊറിഞ്ചു മറിയം ജോസ് ജോഷി സാർ ട്രാക്ക് മാറ്റി theater ഉത്സവം,0
ethra viewers ayi ennu nokkan varunar arokeya,0
mamangam 200 cores adikkumennu urappullavar like adiii,0
ആഹാ അടിപൊളി ആണല്ലോ വ്യത്യസ്തമായൊരു സിനിമ അനുഭവം ആയിരിക്കുമെന്ന് തോന്നുന്നു,0
02 18 to 02 24 supper sequences,5
ipoyum ivde thanne chuttipatti nilkkunnavr undo,0
mohanlalinte mikka movies kanunnathine kattiyum nallathu athinte trailer kanunnathanu anu,0
love from vijay fans,5
സൂപ്പർ മൂവി,0
ഈ തടിയനെ വെച്ചേ ആരെങ്കിലും പടം എടുക്കോ,2
മഞ്ജുവിന് പോലീസ് വേഷം കിട്ടിയാൽ വളരെ നന്നായിരിക്കും,0
പ്രക്യതി സ്നേഹികളും നാച്ചുറൽ മൈരുകളും ആ സൈഡിലോട്ട് മാറി നിക്ക് കളി മ്മടെ ജോഷി അണ്ണൻ കാണിച്ചുതരും ആ പഴയ ഫോമിൽ അണ്ണൻ തിരിച്ച് വന്നെന്ന് പറഞ്ഞേക്ക്,3
evergreen superhit film of munjuchechii,0
ikkayude yudham mollywood kaanaan pokunnathe ullu,0
eth laloonikkada kazhapp thu trailer mumpe dislike,1
മവനെ കൊല ഗാണ്ടിൽ ഇറുക്കെ കൊല്ലാമാ വിടമാട്ടെ,5
ini katta waiting lucifer releasing day ettante fans like adikkeda,0
ente ponnu ajay vasudeve ithumkuudi ni pottichaal ni inni malayalam industriyil nikkanda vella tamilnaattilottum vitto,2
superb trailer i have ever seen,5
come on ellavarum like adichu powlikk,0
ഇൗ മനുഷ്യൻ വിസ്മയിപ്പിക്കുന്നു അന്നും ഇന്നും ഇനി എന്നും 2019 പോലെ തന്നെ 2020 ഇക്ക ഇങ്ങ് എടുക്കുവ,0
dislike adicha alla pundache kunnayole lappantta makkalakum anta nadu veral നമസ്കാരം,1
തടിയൻ ലാലപ്പൻ പറയിപ്പിക്കും ഇയാൾ കയറി നിന്നാൽ തന്ന കപ്പൽ മുങ്ങും,2
enthu myru dailogado ikkayude ketitile athu pole para mo e,1
മോഹൻലാലിന്റെ ശബ്ദത്തിന് ഈ slang ചേരുന്നില്ല ഒരു പോരാളി യുടെ ശബ്ദ ഗാംഭീര്യം മോ ഡയലോഗ് ഡെലിവറി യൊ ആയി തോന്നുന്നില്ല പടം വിജയിക്കാൻ അത് കൊണ്ട് sadhyadha 10,0
പോരാ മോഹൻ ലാലിന്റ അടുത്ത ഒടിയൻ,0
njan veendum kanan vannu 100 pravashyam enkilum kandittundavum,0
ഇതിപ്പോ ഇതിനും wait ചെയ്യണം എന്നു തോന്നുന്നു ടീസർ കുടുക്കി,0
kandu pinnum kandu veendum kandu sheham kandu ippol kandu ithu kazhinuu kandu,0
