text,label
ಪ್ರಜ್ವಲ್ ಹೊಸ ತನದ ಸಿನಿಮಾ ಇದೆ ಅನಿಸತ್ತೆ,0
loo nim makha muccha e video gu dislike yenro nim hendti munde haga avr character nodi kaliro life andre yenu antha thu nanmakla,4
pranjali raj nija boglu ninu kannadiga alva,2
last ತನಕ ನಕ್ಕಿ ನಕ್ಕಿ ಹೊಟ್ಟೆ ನೋವು ಬಂತು,0
parthasarathi ಸುಮ್ನೆ ಸೈಡ್ ಗೇ ಹೋಗು ಗೊತ್ತಲಾ ನಾನು ವಿಶಾಲ್ ಶೆಟ್ಟಿ ಅಲ್ಲಾ ಮಿಂಡರುಗಾಳಿ,0
karavali king rakshith shetty fans frm uttara kannada,0
kannada matte remake film,1
ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕೀಯ ಮಾಡಿ ಸಾಯಿತಾರೆ ಸೊ ರಾಜಕೀಯ ಇಲ್ಲ ಅಂದ್ರೆ ದೇಶ ಬೇಗ ಉದ್ದಾರ ಆಗುತ್ತೆ ಇಲ್ಲ ಅಂದ್ರೆ ಅಷ್ಟೇ,3
xxxx i 444is,5
kannadadha abimani jai karnataka all tha best comeback,0
chiki chiki chikappa nidhe madidh saku helappa,2
ಈ ಯುಗದ ಶಂಕರ್ ನಾಗ್ ಗುರು ನೀನು all the best from dboss fans,0
swalpa aerial tara ide,0
super bro naanu tik tok maadtidde aadre adenu nam desha kintluu hechenalla namge nam desh beku adke yella chinaa apps na in install maadidini,0
god bless you sir,5
like for singer vijayprakash,5
shankar ashwath sir devaru olledu madli sir nimge,0
ಅಶೋಕ್ ಅವರು ಕನ್ನಡದ christopher nolan,0
super singer vijay prakash sar,0
yella shatti gale,1
nice movie love from tamil,5
awsme songs sir,5
ajaneesh ka music kuch hatke hain,5
super guru hodi hodi channagi ti hodi e tiktok kagegalge,0
so good song,5
ನಿಜಕೂ ಈದು ಆಚರಿನೇ,1
top star in sandalwood d boss,0
parthasarathi yar kandha ninu,2
nambike eruvavaru nodi,4
song was awesome i hope movie too,5
yava game name,0
ಯುದ್ದ ಮಾಡಬೇಕು ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ nnnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,0
song maatra chindi,0
neen build up films nodkindu irappa illi yake bande,1
inspired from korean movie midnight runners,0
ಪ್ರೀತಿಗೋಸ್ಕರ ಪ್ರಾಣನೆ ಬಿಡ್ತಾರೆ,4
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
flower cbv,5
nanu iga bekantale alisoke bande shakuntale mis u poo,0
diya a awesome film jana barodakke idraddu prachara swalpa kammi aythu annisthide istu olle movie ge jana baralla andre bere reason yenide kelavu films olledildidru kaali pracharadindle hit agatthe,3
waiting for hindi nlike,5
ಉತ್ತರ ಕರ್ನಾಟಕ ಶೈಲಿಯ ಕಲೆಯನ್ನು ಉಳಿಸಿ,0
ನಿಮ್ಮ ದ್ವನಿ ಹೀಗೆ ಬರಲಿ ಸರ್ ಟ್ರೈಲರ್ ಅದ್ಭುತವಾಗಿದೆ,0
ತುಂಬಾ ಅದ್ಭುತ ಕತೆ,0
ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿ ಬರೆದಿದ್ದೀರಿnಹಾಡಿಗೆ ಸಂಗೀತ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿಬಂದಿದೆnಹಾಗಾಗಿ ಈ ಹಾಡು ಕೇಳಿದಾಗ ತುಂಬಾನೇ ಖುಷಿ ಆಯ್ತು,0
yava game idu,0
moon ಚಂದ್ರ ಇಲ್ಲ ಅಂದ್ರೆ,1
i too join,5
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
hands up,5
sakat agide song music,0
ಆಗೇ ಆಗತ್ತೆ 50 million just wait,0
sakath guru,0
preethi ge praana bidovru idara,1
boss mania bhrame nalli baduktidiya chinna nnmodlu darshan ye boss ge bucket hidadu beladirodu adunna taleli itko nndarshan antha 100 jana na industry boss belsavrennavryako innobban ge bucket hiditare bucket nan magne,1
ಚಿತ್ರಮಂದಿರ ಒಳಗೆ ಜನ ಬರಬೇಕು ಅಂತರೆ ಇದು ತಮಷೆ ಅಲ್ಲ ಮೊದಲು tik tok ban ಆಗಬೇಕು ಸಿನಿಮಾ ನಟ ನಟಿ tik tok ಮಾಡಬಾರದು ದೋಡ್ಡ ದೋಡ್ಡ ಸ್ಟಾರ್ ನಟರು tik tok ಬಗ್ಗೆ ದಂಗೆ ಎಳೆಬೇಕು ಸರ್ಕಾರ ಕ್ಕೆ ಮನವಿ ಮಾಡಿ tik tok ಬ್ಯಾನ್ ಮಾಡಿ ಅಂತ ಇಷ್ಟು ಕೆಲಸ ಮಾಡಿಲ್ಲ ಅಂದರೆ ಮುಂದೆ ಒಂದು ದಿನ ನಿಮ್ಮ ಸಿನಿಮಾ ನೀವೇ ನೋಡಬೇಕು,3
ur brilliant neevu helida haage fb twitter alli comments hakta kuthkobek aaguthe,0
urkond sai beku,1
eh tiktok ela andre nimanatha troller kooda mundhe bartirlilia,2
sariyagi degidiya guru all the best desha abhimana elade ero sule makkali ge sariyagi deggg bekuuu,3
ಏನು ಗುರು ನೀನು ಹಾಲಿವುಡ್ ಫಿಲ್ಮ್ ಥರ ಮಾಡಿರ ನಿಮ್ಗೆ ಒಂದ್ ಸಲಾಂ,0
prakash bhagoji x tc chngood,5
ಅತ್ಯುತ್ತಮ ಹಾಡು,0
very nice togari tippa na story,0
anna tumba channag madtiraa super,0
super song shetty,0
yella ok iee aroygyake hankaraka bidi yake,1
bro super,5
ಸೂಪರ್ ಲಿರಿಕ್ಸ್,0
super movie guru,0
manu baligar avaru gadag jille shirahatti taluk shigli gramadavaru nanu ade gramadavanu,0
song ista adaro illi like madi,0
super maga,0
well said sir,5
god bless you sir,5
k k jail boy d boobs wig star,5
super boss idu actually bekagiddu tik tok madavruru sari yagi thodineku,0
who is after howdu huliya,5
ಕನ್ನಡ ಸಾಹಿತ್ಯಕ್ಕೆ ಯಾವತ್ತೂ ಸೋಲಿಲ್ಲ ಒಳ್ಳೆಯ ಸಾಹಿತ್ಯ ಹೌದು ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,0
ಕೊಳ್ಳುತ್ತಿರುವ ಕೊಬ್ಬರಿ ಮಿಥೈ ಮುಖದವಳು nnಚೆನ್ನಾಗಿ ಬೈತೀರಾ ಸರ್,0
en guru nim video ge fan agode aitu nimge namma kade inda subscribe,0
rashmika shetty fans irbekun,0
rakshit shetty sir super,5
guru super,0
rakshit shetty,5
ಕೆ ಜಿ ಎ ಪ್ ಮುಗಿದ ಮಾೄಲ ಇದ ಕನಡದ ಛರಿತ್ರೇ ಸಿನಿಮಾ,0
pakka flop movie,5
monster_kannada le sakat dialouges kanla next nim boobs film ge neene ide dialouges na haakolli hengidru ade thaane yelru maathadodu film nodkondu yella fans galu obrann obru baikond iri,2
ನಾವು ವಾಕ್ ಸ್ವಾತಂತ್ರ್ಯದಲ್ಲಿ ಸೂಪರ್ ಪವರ್ ಆಗಿದ್ದೇವೆ ಎಲ್ಲಿ ಪ್ರಜೆಗಳಿಗೆ ರಾಜನ ಭಯ ಇರೋದಿಲ್ಲವೋ,0
ಕಥೆ ಅರ್ದ ಅಗಿದೆ ಅಶ್ವತ್ತಾಮ ತನ್ಣಗಾಯಗೊಂಡ ದೇಹವನ್ನು ಗುಣಪಡಿಸಿದ್ದು ಕಲ್ಲಡ್ಕ ಪ್ರಭಾಕರ್ ಭಟ್ ನಂತರ ಅಶ್ವತ್ತಸಮ ತನ್ನ ಹೆಸರು ಬದಲಾಯಿಸಿ ನರೇಂದ್ರ ದಾಮೋದರ ಮೊಲದಿ ಎಂಬ ಹೆಸರಿನಿಂದ ಬಾರತದ ಪ್ರದಾನಿಯಾಗಿ ಅತನ ಅನುಯಾಯಿಗಳೇ ಮೋದಿ ಭಕ್ತರೆಂಬ ಕೌರವರು ಇವಾಗ ಮುಸ್ಲಿಂ ಎಂಬ ಪಾಂಡವರ ವಿರುದ್ದ ಕುತಂತ್ರ ಯುದ್ದ ಮಾಡುತ್ತದ್ದಾರೆ,3
yaru tension agbede yakandre dislike madiravru mindrika kadeyavru,3
rakshit yake ista gotha friend s na jote yalli yavagllu ittikondiru thare,0
mastu mastu idu idu bekagirodu,0
most liked video song agutte ee kannada film industry li year,0
super video bro l am support your channel,5
rashmika fans nd devarkonda fans urkondirtarea,3
100 million agalla bro,1
rakshit rishab,5
edalla corona havali mugid mele e film na re release madbeku,0
r nim amman akkan bagge baidna loude suvar gandu andre neenu adkke baide ella nim dbabes thara ne,2
s m duet,5
super agi baidry anna good talking,0
sir nimage devru nimjote erta,0
ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಫ್ರಮ್ ಡಿಬಾಸ್ ಫ್ಯಾನ್,0
unlike kottiroru ramshakkana fanse erbeku,3
sari guru nan rc nodod irli ninu illi bandiro cmnts nodu ninge gotthagutthe,2
bazaar annodu kannada padana guru,0
i like it,5
सर आप ल ग स न व दन ह आप छत त सगढ़ मध य प रद श इस तरफ़ ख द क ट क ज खर द ल ज य ज सम स र फ स उथ क डब म व ह चल ग आपस र क व स ट ह आप प स इन व स ट करक द ख छत त सगढ़ द र ग म तर ण ब ग स न म ख ल ह रह ह आप द र ग म इन व स ट कर सकत ह nफ र क य आप ल ग ध र ध र प र हर ज ल म 1 स न म घर आप अल ट करत ज न फ र द खन आपक हर म व क हम द ख सकत ह और अच छ ब जन स भ कर सक ग,5
olledu ond pan india movie madro sumne yak eneno madkondu,3
ramayana agiye 500 varsha ayeetu indu sullu yakandre 5000yer back hege,1
super movie,0
urkond sai beku,1
alla ri valmiki real life na khate bardidaro real khate bardidaro avnu ganeshana hattira barsiridu avaga ramayana mahabharata nadide ella haganta ashvataama badkidane anta hege nambtira astukku adu nadidide elvo namg gotte ella adu hege aahvataama badkidane anta heltira edu bidi nivu avna nodidira bandu kate helda anta ede alla nivu hogi kelidira avaru buildope ge helirbodu edu yarige esta agidiyo avru like madi,2
i like rakshith shetty,5
hindi dubbed movie download link hd,5
ittheechige nodida movie dia and love mocktail 2 movie janake olle movie correctaagi thalupisbeku illandre heege nelakacchutthe promotion maadoke social media use maadkondu janaranna thalupabeku innaadru industry avru yecchetthbeku,3
super song anna,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
superb song liked it,0
super aagide trailer 6th film nododu pakka,0
love story bandidde adre e tara yavdu illa,3
e game yavadu bro,0
dia movie is super,5
kakka is ossm lol,0
thank you so much dhevru,0
basavaraj gurikar,5
all the best gentlemen team from all dboss fans,5
ivru helirodu antalla namma dharma shashtra helide ashwathhama chranjivi endu adre avru doctor manège hogidru adu doubt,1
yapppaaaa yak guru istond hype e song ge,2
super guru nenu,0
movie needs recognition,5
ramayana agiye 500 varsha ayeetu indu sullu yakandre 5000yer back hege,1
jasti commets madirodhu d,0
mutturaj melageri nkanti,0
ಬಿಟ್ಟ ಸ್ಥಳ ತುಂಬಿ __ ಶಟ,3
ಶಂಕರ್ ನಾಗ್ ಅವರ ಅಭಿನಯದ ಸಾಮ್ಯತೆ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅವರಲ್ಲಿ ಕಾಣಬಹುದಾಗಿದೆ,0
ಓಳ್ಳೆ ಕಥೆ ಬಹಳ ವರ್ಷ ಆಗಿತ್ತು ಕೇಳಿ,0
film super tumba kaaduva cinema,1
nijvaglu e song kelthidre kushyaguthe,0
sakkataag baididiya guru,0
omg so good song,5
elli vabba mhana kalavidan maga annodu menation agutte yakendre cinirangakke avarakoduge tunbaede yavadadaru poshaka pataragalanna kodabahudu aste,0
super bro love india,5
i like it sr good job,5
t urkondu sayri sulemakalla 1 year 3 blockbuster boss,2
ha sir kanada movie nam janane nodthaila,4
bere level asn hands up,0
god bless u sir,5
adhunika shankar nag,0
super vp sir,5
togari tipppa story super,5
ಕಿರ್ಯಾಕ್ ಕಿಂಗ್nಸೂಪರ್ ಡೂಪರ್,0
ದಿಯಾ ತಂಡಕ್ಕೆ ನನ್ನ ಕಡೆ ಇಂದ ಕ್ಷಮೆ ಇರಲಿ ಇಂತ ಮೂವೀನ ಥೀಯೇಟರ್ ಗೆ ಹೋಗಿ ನೋಡಿಲ್ಲ ಅಂತ ಬೇಜಾರ್ ನನ್ನ ಕಾಡ್ತಾ ಇದೆ nplease sir ಮತ್ತೇ ರಿ ರಿಲಿಜ್ ಮಾಡಿ,0
ur super sir but ಒಂದ hit movi kodi sir navu adakoskara kaetidivi,4
stupid fans war ge antha bandre nimmakkan minda naanu samskrutha innu start madilla ninge beku andre helu start madona,2
ಬ್ರೋ ಅವರು ಗೆ ದೇಶದ ಬಗ್ಗೆ ಅಭಿಮಾನ ಇಲ್ಲಾ ಬಿಡಿ,4
u r great sir,5
good one in kannada feel great,0
tumba satyavada mathu kanri sakath bejar aguthe nav yargu mosa anyaya madilla adru inu olleyade agtilla bega eladralu struggle agtide,0
powerful music irbekittu annoru like madi,1
kumar ನೀನಮ್ಮನ್ ಯಾಕೋ ಗಾಂಡು ತಿಕ್ ಊರಿನ,2
same feeling bro,5
wow prajwal looks is awesom ಈ ಮೂವೀ ಆದ್ರೂ ಹಿಟ್ ಆಗ್ಲಿ ಕನಪ್ಪ ದೇವ್ರೇ,0
bro hindi song sigthila,0
ಸೂಪರ್ ಅಜನಿಷ್ ಲೋಕನಾಥ್ ಬೆಲ್ ಬಾಟಮ್ ನಲ್ಲಿ ಏತಕೆ ಬೊಗಸೆ ತುಂಬಾ ಇಂದು ಹೆಂಡಸಾಪ್ yuwar music ಸೂಪರ್,0
srinidhi ಶ್ರೀ w,0
shetruuu superrruuuu ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,0
ಪ್ರಾಣಿಯ ಶಿಕಾರಿ ಅಲ್ಲ ಅಂತ ತಿಳಿಯುತ್ತೆ ಯಾವ ಶಿಕಾರಿ ಕಾದು ನೋಡಬೇಕಾಗಿದೆ superb trailer,0
ನೀವು ಹಳ್ಳಿಯ ಭಾಷೆಯ ಶೈಲಿಯಲ್ಲಿ ರೊಷ್ಟ್ ಮಾಡುವುದೇ ನಮಗೆ ಅತ್ಯುತ್ತಮ ಮನರಂಜನೆ,0
ರಾತ್ರಿ ಫುಲ್ ನ್ಯೂಸ್ ಗಾಗಿ ಕಾಯುವ ಉಡುಪಿ,0
i m big kiccha rakshith shetti fanzz,0
osm music,5
spr kannadiga,0
ನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತ ನಿಂದನು ಒರ್ವ ರಾಕ್ಷಸ,0
ಮುಚ್ಚಲೇ ಆ ತುಲುಗು ನವರಿಗೆ ಹುಟ್ಟಿರೋರ್ ಥರ ಯಾವಾಗಲೂ ಸೌಂದರ್ಯ ಸೊಬಗುಲಿ ಅವರದ್ದೆ ಹಾಕಿರುತ್ತಾರೆ ರಾಜ್ ಕಮಲ್ ಒಂದ್ರಲ್ಲೆ ಕನ್ನಡ ಹಾಕೋದು,3
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,0
ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸಾಂಗ್,0
ಶ್ರೀಮನ್ನಾರಾಯಣ ದೇವರ ದರ್ಶನ ಮಾಡಲೇ ಬೇಕು,0
video 18 min innu video upload maadi 12 min agide complete video nodade dislike madthirallo,3
promotion heg madodo anta kaliri,3
b s ayyo sulemaklu,1
kannada cinema nimma antha budhijeevi na ullaskollalike agilla antha tumbaa bejaar aagute,0
ನಾವ್ ಕನ್ನಡ ಚಿತ್ರ ಸರ್ಪೊಟ್ ಮಾಡ್ತಿವಿ ಅನ್ನೊರು hands up,0
correct agi helidera super,0
howdu 100 percent,0
making ತುಂಬಾ ಚನ್ನಾಗಿದೆ lyrics not good,3
raj ಲೊ ತಮ್ಮಾ ನಿನಗೆ ಏನು ಅರ್ಥ ಆಗಿಲ್ವವಂತ ಗೊತಾಯ್ತು ಬೇರೆ ಕೆಲಸ ನೋಡ್ಕೋ ಸುಮ್ನೆ ಮರ್ಯಾದೆ ಹೋಗೋದು ಬೇಡ,0
ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ vfx ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು,0
bro super video bro eglaaaa adru buddhi barli namm e janagaligi,0
nayak ಅದಿಕ್ಕೆ ನಿಮ್ಮ ಲುಚ್ಚಾ ಹೆಂಡ್ತಿ ಮೇಲೆ ಅನುಮಾನ ಪಟ್ಟು ಡೈವರ್ಸ್ ಮಾಡೋಕೆ ಹೋಗಿದ್ದ ಯಾರೋ ಬುದ್ದಿ ಹೇಳಿದರೆ ಗಂಡರ ಗಂಡ ಜಗ ಮಿಂಡ ನಿಮ್ಮ ಕಾಮಣ್ಣ ಲುಚ್ಚಾ ಬಳೆಗಾರ,2
oille thana olleyavrige eegina kaladalli nijwaglu bele illa enidru anyaya,0
1,5
good movie re realse sir,5
le tiktok huchhu sulemakle,4
num mane ge bandidru,0
first time kannada movie film video song full bittirodu,0
naveen raj d boss,5
manogna hospital na olage itkondidra doctor,0
just wow,5
parthasarathi ಎಷ್ಟು ರೇಟು ಒಂದು ರಾತ್ರಿ ಬ ಸಾಕು,2
ತುಂಬಾ ತ್ರಿಲಿಂಗ್ ಇರೋ ಹಾಗೆ ಇದೆ ಬೇಗ ರೇಲಿಜ ಮಾಡಿ,0
super bro,5
kithodnan maklu galu alli saytha edare elli yak madbeku uninstall madbeku anthare gandu galu,4
super bro ujji innu ujji,0
ಎರಡನೆ ಬಾಗ ಅಪ್ಲೋಡ್ ಮಾಡಿ,0
please darshan fans dislike madbedi nim hero ne great but please ee movie ge dislike madbedi,0
vn nani gentle men,2
hoooo tik tok ban,4
ಹೌದು ಅವನು ನನಗೆ ರಾತ್ರಿ ಬೇಟಿಯಾಗಿದ್ದ ಕಣ್ಣು ಮುಚ್ಚಿ ತೆಗೆಯೋದರೂಳಗೆ ಬೆಳಕಾಗಿತ್ತು,0
ಅಂತಾ ದೊಡ್ಡ ಮನುಷ್ಯನ ಹೊಟ್ಟೆಲಿ ದೊಡ್ಡಮನುಷ್ಯಾನೆ ಹುಟ್ಟೋದುಶ್ರಮ ಜೀವಿ ಸರ್ ನೀವು,0
like goskara ivella beka,1
sir ನಮಸ್ಕಾರ ಕಲಿಯುಗದಲ್ಲಿ ಅಶ್ವತ್ಥಾಮ ಇದ್ದಾರೆ ಅಂತ ಹೇಳಿದರು ಎಲ್ಲಿ ಇದ್ದಾರೆ ಅವರು ನಾವು ನೋಡಬಹುದ ನನು ನೊಡಬೇಕು ಅಂತಾ ಇದೇ ಅಗತ್ತ sir,0
ಪ್ರಪಂಚವನ್ನೇ ನಡುಗಿಸುತ್ತಿರುವ ಉಗ್ರವಾದ ಕರೋನಾಗೆ ಶಾಕ್ nರೂ 50,4
nise share everone,0
bollywood ki aukaat is movie ke aage kuch bhi nhi h it,5
super video madiddira,0
ನಿಮ್ಮ ಅನುಭವದ ಮಾತುಗಳು ನಮಗೆ ದಾರಿದೀಪಗಳು,0
guru nin heliddu super nija adre e bindu lowda avn ammun tukali sule maklige uriyutte ade indiyadalli gst jasti madidre strick madthare ade tik tok madi chinage amount hodre kushi agthare ivrella bharatiyaralla chinise tunnege uttdoru,2
nijavaglu satya sir,0
i m waiting,5
nambike eruvavaru nodi,4
kayakave kailasa sir,1
ಪ್ರಪಂಚವನ್ನೇ ನಡುಗಿಸುತ್ತಿರುವ ಉಗ್ರವಾದ ಕರೋನಾಗೆ ಶಾಕ್ nರೂ 50,4
e mathu,0
ಲವ್ ಯು ಬಾಸ್ ಸೂಪರ್,0
kv ya happy sunday,0
ಈ ಹಾಡಿಗೆ ನನ್ನ ಕಡೆಯಿಂದ hands of,0
nayak ನಿಮ್ಮ ಅಮ್ಮ ಕಂಡೋರಿಗೆ ಹಡಿಲಿ,2
ನನ್ನ ಪ್ರಕಾರ ಈ ಟೆಲಿಗ್ರಾಂ ಅನ್ನೋ ಆಪ್ ನಲ್ಲಿ ಎಲ್ಲ ಸಿನಿಮಾಗಳ ಲಿಂಕ್ ಹಾಗೂ hd ಸಿನಿಮಾಗಳು ಸಿಗುತ್ತಿವೆ ಇದನ್ನೂ ನಿಲ್ಲಿಸಿದರೆ ನಿಜವಾಗಿಯೂ ಎಲ್ಲ ಕನ್ನಡ ಸಿನಿಮಾಗಳು ಹಾಗೂ ಬೇರೆ ಸಿನಿಮಾಗಳು ಕೂಡಾ ಬೆಳೆಯುತ್ತದೆ ನನ್ನ ಸ್ನೇಹಿತರು ಕೂಡಾ ಇದೆ ತರಹ ನಿಮ್ಮ ಸಿನಿಮಾ ನೋಡಿದ್ದಾರೆ ಹಾಗೂ ಅವರು ಕೂಡಾ ಬೇರೆ ಅವರಿಗೆ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ನೋಡಿ ಅಂತ ಮೊಬೈಲ್ ಅಲ್ಲಿ ಕಳುಸ್ತಾ ಇದ್ದರೆ ಇದು ನನಗೆ ತುಂಬಾ ಬೇಜಾರಾಗಿದೆ ಆದರೆ ದಿಯಾ ಸಿನೆಮಾ ತುಂಬಾ ಅಂದ್ರೆ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ನನ್ನ ಕಣ್ಣಲಿ ನೀರು ತುಂಬಿದ್ದು ನಿಜ ಅದೀ ಪಾತ್ರ ಹಾಗೂ ದಿಯಾ ಪಾತ್ರ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿ ಬಂದಿದೆ ನನ್ ಮಾತಾಡಿದ್ದು ಸರಿ ಎನಿಸಿದರೆ ಕಮೆಂಟ್ ಮಾಡಿ ಧನ್ಯವಾದಗಳು,3
hatrale akige bindu gowda ge,2
who is here after 17 million nಕನ್ನಡ ಸಿನಿಮಾ ಬೆಳೆಯುತ್ತಿದೆ,0
super ri bro,0
awesome,5
i saw ashwathama,5
ನಮ್ಮ ಕನ್ನಡ ಹೀರೋಗಳ ಲೆವೆಲ್ change agide after kgf,0
brother u r awesome,5
super guru,0
super bro,5
super movi nanu nodidini,0
జ డ బ స అభ మ న,5
keli kadiruva bandhavarenbhuviyalli avana aritavarenyarilla bidi,0
m hlo bro,5
kannadadalli mado badlu hindinalli madidre superrhit agodhu,1
superrr shettrrre,0
ವಾವ್ ಸರ್ ನಿಮ್ಮ ಮಾತು ನೂರಕ್ಕೆ ನೂರು ಸತ್ಯ ಸೂಪರ್ ಸರ್,0
appu fan,5
ವಿಡಿಯೋ ನೋಡ್ತಿರುವ ಎಲ್ಲ ಕನ್ನಡಿಗರು ಲೈಕ್ ಮಾಡಿ,0
mallad beliyodu shata,2
haageye e onedu shikariya kathege nannadondu like erlapa,1
super super super sir,5
raja vishnuvardhana it s available only in kannada on amazon prime,0
yen sakkathagi helidri guru,0
malayalam singer,5
kumar guru nan movie na first week theater nalli nodde i liked movie and referred my friends to see movie ಯಾರು ನೋಡಲಿಲ್ಲ ಅಂಥ ಅಂದ್ರೆ ನಾನ್ ನೋಡಿಲ್ಲ ಪ್ರೋತ್ಸಾಹ ಕೊಟಿಲ್ಲ ಅಂಥ ಅಲ್ಲ ದಯವಿಟ್ಟು ನೋಡ್ಕೊಂಡ್ ಮಾತಾಡಿ ನಮ್ಗೂ mathadokke ಬರುತೆ,1
nija helbekandre ee song yako sync aagtilla movie trailer type ge,4
465 lashmika fans found,5
idu charitre shrustiso avatara rakshit shetty,0
those 850 dislikes are frome rashmika mandanna fans,3
d boss movie henge irli fans hatrikk maadtare pakka,0
nkn chindi rost guru,0
yalla sule makkalu jasti thu,4
music ultimate guru estu saari keldru kelbeku ansuthe,0
lv u rrr shetty super,5
ban tik tok,1
ಅಚ್ಚ ಕನ್ನಡ ಹಾಡಿಗೆ handsup ಎಂಬ ದೃಷ್ಟಿ ಚುಕ್ಕೆ,0
est movie li ede tara ede same scenes,1
full benki video,0
nanu film nodilla,1
ಈ ದರಿದ್ರ ಬಡ್ಡ್ಯತವ tiktok ನೋಡಿಯೆ ನಮ್ಮ ಮೋದಿಯವರು ಬ್ಯಾನ್ ಮಾಡಿದ್ದು ಗುರು,4
tiktok ben agbek bro,0
ರಶ್ಮಿಕ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಬೆಳವಣಿಗೆ ನೋಡಿ,4
so good boss,5
sᴛᴜᴅɪᴏ ᴍᴏᴠɪᴇs munde gottagutte,0
its miss guide,5
haaa nivu super bro i am big fan your voice,0
nija helbekandre ee song yako sync aagtilla movie trailer type ge,4
nayak ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ,2
bjp jorapur ybsbjdis,5
ಶಾಸನ ವಿಧಿಸಿದ ಎಚ್ಚರಿಕೆ nಈ ಹಾಡು ನಿಮ್ಮ ಡೇಟಾ ಗೆ ಹಾನಿಕಾರಕ,1
kumar e ondu mathu saku bro kannada industry ge support,0
superb bro,5
nayak ನಿಮ್ಮ ಅಮ್ಮ ಹಾದರಗಿತ್ತಿ,3
song olle creze ide ivagle karaoke song uplode madi hadorige help agli sir,0
anna aa game yavdu,0
monster_kannada ಲೋ ಬೀದಿ ಸೂಳೆ ಮಗನೆ ನಿಂಗೆ ಅಷ್ಟು ತಾಕತ್ ಇದ್ರೆ ನೀನು ಒಬ್ನೆ ಅಪ್ಪನಿಗೆ ಹುಟ್ಟಿದ್ರೆ ನೀನ್ ಹೇಳೋ ನಿನ್ ತುಣ್ಣೆ ನಿಂಗೆ ಗಟ್ಟಿಗೆ ನಿಂತಿದ್ರೆ ನನ್ ಅಡ್ರೆಸ್ ಕೊಡ್ತೀನಿ ಬಾರೋ ಪಾರ್ಥಸಾರಥಿ,2
ಎಷ್ಟೇ ಆಗ್ಲೀ ಚಾಮಯ್ಯ ಮೇಷ್ಟ್ರ ಮಗ ಅಲ್ವ,0
ಇದೇ ತರ ಮೂವಿ ಬರಲಿ nಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ nಬೆಳವಣಿಗೆ ತರಲಿ ಅನ್ನೋರುnಲೈಕ್ ಮಾಡಿ,0
super anna full gicha gili gili,0
super anna,0
songs are not needed,5
sakatag ede video brooo,0
alagi hogali bidu,1
yako le bartya baro takat idya,2
सर आप ल ग स न व दन ह आप छत त सगढ़ मध य प रद श इस तरफ़ ख द क ट क ज खर द ल ज य ज सम स र फ स उथ क डब म व ह चल ग आपस र क व स ट ह आप प स इन व स ट करक द ख छत त सगढ़ द र ग म तर ण ब ग स न म ख ल ह रह ह आप द र ग म इन व स ट कर सकत ह nफ र क य आप ल ग ध र ध र प र हर ज ल म 1 स न म घर आप अल ट करत ज न फ र द खन आपक हर म व क हम द ख सकत ह और अच छ ब जन स भ कर सक ग,5
